,decade,text
2416,1979,The Main Event Fight in love I thank my luck above hurry don't be late Cause I can't wait I celebrate a fact We got a first rate act evident when we make love The main event You're my every thought You're my own You must be saint You give me so much satisfaction You make life worth for You're the And there is nobody quite like you you're the in love I thank my luck above hurry don't be late I can't wait I celebrate a fact We got a first rate act evident when we make love The main event You're my everything And my conclusion There is no scent When you have found the right solution You make life worth for You're the And there is nobody quite like you you're the one in love I thank my luck above hurry don't be late I can't wait I celebrate a fact We got a first rate act evident when we make love The main event Fight for what you want Fight for what you need Fight to keep the one you love With love you might succeed Come on and Fight for what you want Fight for what is real Fight to keep the one you love If love is what you feel Love Don't try to kick me when down No Cause lift you every round Look out kid cause You're a knockout So put up your and fight I said Don't try to kick me when down My feet are on the ground You're give up without a sound Look out kid cause a no You're a knockout So put up your and fight in love hurry don't be late Cause I can't wait I celebrate a fact We got a first rate act evident when we make thank my luck above I can't wait I celebrate thank my luck above I can't wait The main You're my everything You're my own You must be saint You give me so much satisfaction You're my everything And my conclusion There is no scent When found the right solution When we make love You're the one You're the one You're the one found the right solution in love thank my lucky above hurry don't be late I can't wait I celebrate When we make love thank my lucky above You make life worth for I can't back for more When we make love When we make love When we make
2417,1979,Buy You Love so they give you all the joy money can bring do they bring you you're no different from the rest Can't you see that love you need Take my and show what a love could be Before too late don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you love fancy show you a smile rich for a while I can only give you love old heart should be enough All I need is a chance to make you mine Let me change the way you feel inside Before too late don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you love don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you love don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you love don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you love don't want daddy don't want you Give it can't buy you love don't want daddy don't need you Give it can't buy you
2418,1979,Bad Toot beep toot beep beep Toot beep toot beep beep Bad the sad Sad bad yeah See them out on the street at night up all of if the price is right You can score if your nice But you want a good time You ask they Like everybody they come from near and far bad yeah Bad the sad Sad bad yeah night and the strip is hot gone down and about to trot high and they look hot Do you get you ask they Like everybody they be a star there Bad sad such a naughty bad girl Beep You bad you sad such a naughty bad girl Beep Now you and we are both the same But you call yourself by different Now your like it when she out Girl is out at night Toot beep toot beep beep Toot beep toot beep beep Hey have you got a do you want to spend some oh yeah I got what you you got what I need be your come and spend it on me Hey spend some time with you With with you Bad just bad about sad sad yeah hey got a
2419,1979,When in Love with a Beautiful Woman When you're in love with a beautiful hard When you're in love with a beautiful you know hard Everybody everybody her Everybody to take your baby home When you're in love with a beautiful woman you watch your When you're in love with a beautiful woman it never You know that crazy and you don't trust her Then somebody up when you answer the phone When you're in love with a beautiful you go it alone Maybe just an ego problem is been before By and And every time it it just me more When you're in love with a beautiful you watch her When you're in love with a beautiful you look for Cause everybody her everybody her the most beautiful woman they know When you're in love with a beautiful you go it alone When you're in love with a beautiful woman you watch your When you're in love with a beautiful oh it never When you're in love with a beautiful you watch her When you're in love with a beautiful you look for Embed
2420,1979,Ring My Bell glad you're home Now did you miss me I guess you did by the look in your Well lay back and while I put away the Then you and me can You can ring my ring my bell You can ring my ring my bell You can ring my ring my bell You can ring my ring my bell The night is and full of Well come and let yourself be free My love for so long been Tonight was made for me and you You can ring my ring my bell You can ring my ring my bell You can ring my ring my bell You can ring my ring my bell You can ring my you can ring my bell Ding ding ring it You can ring my anyway Ring ring it ring You can ring my you can ring my bell Ding ding ring it You can ring my anyway Ring ring it ring You can ring my ring my bell You can ring my ring my bell You can ring my ring my bell You can ring my ring my
2421,1979,You Change That always love you I promise to always love you Cause I think the whole world of you And you can't change no nothing you can do or say I thought about this for many a day And my made up to feel this way And you can't change that you're the only one I love And you can't change that You're the only one I need And you can't change that You're the only one I love And you can't change that You're the only one I need And you can't change that Now you can try If you want woo You can change your telephone And you can change your address too But you can't stop me from you you can't change no You can change the of your hair And you can change the you wear But you'll never change the way I care you can't change that you're the only one I love And you can't change that You're the only one I need And you can't change that You're the only one I love And you can't change that You're the only one I need And you can't change that You're the one I girl And you can try if you want to Try woo you can't change that You're the one I love You can try but you Can't change that You're the one Now you can change your telephone And you can change your address too But you can't stop me from you you can't change that you're the only one I love And you can't change that You're the only one I need And you can't change that You're the only one I love And you can't change that You're the only one I need And you can't change that I say my heart me how I feel It me know It me know my love is real you can't change that You can't change my love girl You're the only one I love I need I love I I need
2422,1979,Gold the go down in the town People are in for the I jump into my car and I throw in my guitar My heartbeat in time with my over to my soul people out there music into gold my buddy gas And he for an hour got rhythm in his as on the rock and roll in the over to his soul people out there music into gold are the in the world Each one a song in the right to I can hear the melody Story is there for the over to my soul people out there music into gold over to my soul people out there music into gold When the go down in the town People are in for the I jump into my car and I throw in my guitar My heartbeat in time with my over to my soul people out there music into gold over to my soul People out there music into gold People out there music into gold People out there music into gold People out there music into gold People out there music into gold People out there music into gold People out there music into gold on the radio People out there music into gold down the back road People out there music into gold People out there music into gold Embed
2423,1979,It it it solid gold got the They stand when I walk Through the it got the chance it No no more it This time in life it it Hello uptown Goodbye poverty The top of the is for me it got the chance it No no more it This time in life it Listen everyone here This be my year as bad as they come two to no one got got And these Make some room now dig what you see Success is mine got the key
2424,1979,Hot Stuff here my heart out for some to call about a thousand Almost rang the phone off the wall for some hot this I need some hot tonight I want some hot this have some hot have some love tonight I need hot stuff I want some hot stuff I need hot stuff for a who another Don't want another night on my own share my love with a warm bring a wild man back home have some hot this I need some hot tonight I want some hot this have some have love tonight I need hot stuff Hot for hot love hot stuff hot hot stuff hot about some hot this I need some hot stuff tonight a little hot this Hot need your love tonight I need hot love for hot have hot love here my heart no reason Won't spend another night on my own I about a hundred bound to find somebody home have some hot this I need some hot tonight for my hot this Need some need your love tonight Hot this I need some hot yeah I want some hot this I want some hot now Hot baby I need your hot tonight I want your hot this Hot need your love
2425,1979,We Are Family We are family I got all my with me We are family Get up everybody and sing We are family I got all my with me We are family Get up everybody and sing Everyone can see we're together As we walk on by and we fly just like of a feather I won't tell no lie all of the people around us they say Can they be that close Just let me state for the We're love in a family dose We are family ah I got all my with me I I have We are family Get up everybody and sing We are family I got all my with me We are family Get up everybody and sing life is fun and we've just begun To get our share of this high we have for the future And our in sight we don't get what we call our golden rule Have faith in you and the you do You won't go This is our family jewel We are family sing it to me I got all my with me We are family I can hear you now Get up everybody and sing We are family I got all my with me We are family Get up everybody and sing We are family I got all my with me We are family Get up everybody and sing We are
2426,1979,I Want You to Want Me I want you to want me I need you to need me love you to love me you to beg me I want you to want me I need you to need me love you to love me shine up the old brown put on a shirt get home from work if you say that you love me Didn't didn't didn't I see you didn't didn't didn't I see you all alone without a you know you feel like didn't didn't didn't I see you I want you to want me I need you to need me love you to love me you to beg me shine up the old brown put on a shirt get home from work if you say that you love me Didn't didn't didn't I see you didn't didn't didn't I see you all alone without a you know you feel like didn't didn't didn't I see you all alone without a you know you feel like didn't didn't didn't I see you I want you to want me I need you to need me love you to love me you to beg
2427,1979,Shine a Little Love Although the you've I wouldn't I guess you had your way You I make you I know it a foolish thing to say But it don't baby another day You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me see tonight we're run till dawn tonight we're say We'll never we got a good thing on I know you've heard it all before But I need Every I need you more You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me see Can you Can you feel right Will you be the same been a year now and so much Came home without a word Though everybody said you'll soon forget her They couldn't see and they just didn't And in the mirror There were at either hand You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me see Can you Can you feel right Will you be the same How many had I been there to tell you I can't believe We're out into the world tonight We'll do it all again until the break of light And the in your heart Will soon be in your You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me see You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me see You shine a little love on my life You shine a little love on my life You shine a little love on my life And let me
2429,1979,Love You Inside Out I can't figure it out Your taste like honey Sweet don't no rise oh what you're to on your And the pain inside me enough to leave me in the rain Love you forever but you're me insane And on never give in Our love has got the power Too many in one lifetime Ain't good for you You treat me like a vision in the night Someone there to stand behind you When your world ain't right I ain't no I am the man Who you inside and out and with My heart out I love no other way What am I do if we lose that Wrap myself up and take me home again Too many in one Lifetime ain't good for me I figure the love that you warm Let this moment be forever We won't feel the storm I ain't no I am the man Who you inside and out and with My heart out I love no other way What am I do if we lose that Don't try to tell me all over I can't hear a word I can't hear a line No man could love you more And what for You can't change the way I feel inside You're the reason for my laughter and my sorrow Blow out the candle I will burn again tomorrow No man on earth can stand Between my love and I And no how you hurt me I will love you till I die I ain't no I am the man Who you inside and out and with My heart out I love no other way What am I do if we lose that you inside and out and with My heart out I love no other way What am I do if we lose that you inside and out and with My heart out I love no other way What am I do if we lose that
2430,1979,I was a fool to leave your side Me minus you is such a ride The breakup we had Has made me lonesome and sad I I love you I Want you back hey I spent the with the radio Regret the moment that I let you go Our quarrel was such A way of so much I know now that I love you I Need your touch hey And it so good we one perfect fit And this one is it We both are so we're hey I sat here at the same old wall Came back to life just when I got your call I I could climb Right through the telephone line And give you what you want so you would Still be mine hey I can't go I can't play I found it very hard to stay away As we reminisce On precious like this glad we're back together I your kiss hey And it so good we one perfect fit And this one is it We both are so we're hey This is solid love And you're what of All through the and all through the night give you all the love I have With all my might hey And it so good Cause we one perfect fit And this one is it We both are so we're hey Listen baby I won't let you I won't let one day go by Without without you Without you You're my everything Only you know how to free All the love there is in me I let you I won't let you go I let you I won't let you go And it so good Cause we one perfect fit And this one is it We both are so we're
2431,1979,She in Me While she I stay out late at night and play my And all the can be so long And good when I make it all alone While she I try to get without the light And she how was your And I come to her and it was all and I hold her tight And she in never know just what she in me I told her someday if she was my I could change the world With my little I was wrong But she has faith in and so I go on And who maybe on some special if my song is right I can find a find a way While she I stumble to the kitchen for a bite Then I see my old guitar in the night Just for me like a secret and no end While she I fumble with a melody or two And torn between the that I should do And she to wake her up when I am through God her love is true And she in never know just what she in me I told her someday if she was my I could change the world With my little I was wrong But she has faith in and so I go on And who maybe on some special if my song is right I can find a while she while she for
2432,1979,The Song When I was it that life was so wonderful A it was And all the in the they'd be so me But then they sent me away to teach me how to be sensible practical And then they me a world where I could be so There are when all the asleep The run too deep For such a simple man Won't you please tell me what we've I know it absurd Please tell me who I am I watch what you say or they'll be you a radical A criminal won't you sign up your We'd like to feel you're a vegetable take yeah But at when all the asleep The run so deep For such a simple man Won't you please Please tell me what we've I know it absurd But tell me who I am Who I am Who I am Who I am Yeah Oh Hey I was so five oh Yeah
2433,1979,Chuck In Love How come he don't come and with me Down at the meter no And how come he turn off the And hang that sign on the we and we call we say what could make a boy behave this he all of the now And every time He stutter when he And true He sure has This kind of cool and sort of jazz when he his jacket and his old blue if this ain't it is some clean But that that Chuck in my Chuck in love Chuck in Chuck in I don't believe what you're to me This is something that got to see Is he I look in the pool hall But is he I look in the drugstore But is he he don't come here no more I tell you what I saw him He was behind us Down at the And whatever it is That got up his sleeve I hope it isn't contagious her Is that her I think even his hair And is that her never be the same not her I know wrong Chuck in love with the little girl this song And don't you know Chuck in yeah Chuck in love Chuck in my Chuck in Chuck in love Chuck in love in love with
2434,1979,Just When I You Most in the I out the window And I for something to say You left in the rain without the door I didn't stand in your way But I miss you more than I you before And now where find God you left me just when I you most Left me just when I you most Now most every I stare out the window And I think about where you might be written you that like to send If you would just send one to me I need you more than I before And now where find God you left me just when I you most Left me just when I you most You in the I out the window And I for something to say You left in the rain without the door I didn't stand in your way Now I love you more than I you before And now where find God you left me just when I you most Oh you left me just when I you most You left me just when I you
2435,1979,Shake Your Body I don't know happen to you baby But I do know that I love You walk around this town with your head all up in the sky And I do know that I want shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground You tease me with your to play hard to get you do know that I want You walk around this town with your head all up in the sky And you do know that I want shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground You're the spark that lit the fire inside of me And you do know that I love it I need to do you something to get to your soul And you do know that I want shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground shout Shake your body down to the ground You tease me with your to play hard to get you do know that I want I need to do you something to get to your soul And you do know that I want shout Shake your body down to the ground girl shout Shake your body down to the ground shout Shake your body down to the ground shout Shake it down And shake it You know I dance dance and shout Dance Dance shout Dance shout dance Dance
2436,1979,In the Navy Where can you find pleasure Search the world for treasure Learn science technology Where can you begin to make your all come true On the land or on the sea Where can you learn to fly Play in and skin dive Study oceanography Sign up for the big band Or sit in the grandstand When your team and meet In the navy you can sail the seven In the navy you can put your mind at ease In the navy Come on make a stand In the in the navy Can't you see we need a hand In the navy Come protect the mother land In the navy Come on and join your fellow man In the navy Come on and make a stand In the in the in the navy They want they want you They want you as a new recruit They want they want you They want you as a new recruit If you like adventure Don't you wait to enter The office fast Don't you hesitate There is no need to wait They're up new seamen fast Maybe you are too young To join up today Bout don't you worry a thing For sure there will be Always a good navy the land and sea In the navy you can sail the seven In the navy you can put your mind at ease In the navy Come on be bold and make a stand In the in the navy Can't you see we need a hand In the navy Come protect the motherland In the navy Come on and join your fellow man In the navy Come on be bold and make a stand In the in the in the navy They want they want you They want you as a new recruit They want they want you They want you as a new recruit afraid of water hey look I get even it on the They want they want you in the navy Oh my What am I do in a They want they want you in the navy In the navy you can sail the seven In the navy you can put your mind at ease In the navy Come on be bold and make a stand In the in the navy Can't you see we need a hand In the navy Come protect the motherland In the navy Come on and join your fellow man In the navy Come on be bold and make a
2437,1979,Tonight Don't get too for love Don't let it end Don't say to love It may never be the same again Don't say don't say it Say don't say tonight Don't say don't say it Say don't say tonight Don't say don't say it You could say but don't say tonight Don't say don't say it Say don't say tonight Don't say don't say it Say but don't say tonight Don't get too for love Don't let it end Don't say to love say don't say don't say it Don't say a that may never end say don't say don't say it Don't say Don't say don't say it Say don't say tonight Don't say don't say it Say don't say tonight Don't say don't say it You could say but don't say tonight Don't say don't say it Don't say it Don't say tonight Don't get too for love Don't let it end say don't say don't say it Don't say Don't say to love say don't say don't say it Don't say It may never be the same again Don't say don't say it Don't say don't say tonight Don't say don't say it Don't say don't say
2438,1979,In Our love is alive and so we begin our on the in Our love is a flame within Now and then firelight will catch in Wherever you whatever you do You know these of mine are you fallen for whatever you do baby you've shown me so many that I never knew Whatever it do it for you Our love is alive and so we begin our on the in Our love is a flame within Now and then firelight will catch in You were so and I was so free I may have been young but baby not what I to be you were the one why was it baby you've shown me so many that never seen Whatever you you got it from me Our love is alive and so we begin our on the in Our love is a flame within Now and then firelight will catch in in our on the in in Now and then fire light will catch in in our on the in you were
2439,1979,Tragedy Here I lie In a lost and part of town Held in time In a world of I drown home I just can't make it all alone I should be you you you Tragedy When the gone and you can't go on tragedy When the and you don't know why hard to bear With no one to love you're nowhere Tragedy When you lose control and you got no soul tragedy When the and you don't know why hard to bear With no one beside you're nowhere Night and day a down inside of me love With a that won't let me be Down I go And I just can't take it all alone I should be you you you Tragedy When the gone and you can't go on tragedy When the and you don't know why hard to bear With no one to love you're nowhere Tragedy When you lose control and you got no soul tragedy When the and you don't know why hard to bear With no one beside you're nowhere Tragedy When the gone and you can't go on tragedy When the and you don't know why hard to bear With no one to love you're nowhere Tragedy When you lose control and you got no soul tragedy When the and your heart just hard to bear With no one beside you're nowhere Tragedy When the gone and you can't go on tragedy When the and you don't know why hard to bear With no one to love you're nowhere Tragedy When you lose control and you got no soul tragedy When the and your heart just hard to bear With no one beside you're nowhere Tragedy When the gone and you can't go on tragedy When the and you don't know why hard to bear With no one to love you're nowhere
2440,1979,the Oh wow the Oh wow That seen Oh wow the Oh wow One night in a on the of I was with my gang The place was so with I knew that it wasn't my thing I wasn't but I felt my At a guy who stuck out in the crowd He had the kind of body that would shame And a face that would make any man proud Oh wow the Oh wow That seen Oh wow the Oh wow The champion of his would put you in a trance And he never the alone but not as a man he is complete My de la please take me home He the the best heaven from his head down to his he like a still That man is to kill Oh wow the Oh wow That seen Oh wow the Oh
2441,1979,I Want Your Love I want your I want your love I want your I want your love Do you feel like you want To try my love and see how well it can't you see when you look at me I can't kick this when it All alone in my bed at night I grab my pillow and squeeze it tight I think of you and I dream of you All of the what am I I want your I want your love I want your I want your love don't you feel like you Never had a love here I am and to A love you won't find today Just one chance and I will show you love Like no two above On your be a peg I want your please don't make me beg I want your I want your love I want your I want your love I want your I want your love I want your I want your love I want your I need your love share my and make you see How bad your love I need I want your I need your love Just like the need sky above share my and make you see How bad your love I need I want your I want your love I want your I want your love I want your I want your
2442,1979,Knock on Wood I don't want to lose this good thing That I got if I do I will lose a lot your love is Than any love I know like lightning The way you love me is You knock on baby not superstitious about But I can't take no chance I got me baby You know that in a trance your love is Than any love I know like lightning The way you love me is You knock on baby no secret about it with his touch He to it that I get enough Feel his touch all over You know it so much like lightning The way you love me is You knock on baby Embed
2443,1979,What a Fool He came from somewhere back in her long ago The fool don't see hard to What had yet to be once in her life She a smile for his nostalgic tale Never near what he to say Only to it never was She had a place in his life He never made her think twice As he to her apology Anybody else would know her go But what a fool he No wise man has the power to reason away What to be Is always than nothing Than nothing at all him somewhere back in her long ago Where he can still believe a place in her life somewhere She will She had a place in his life He never made her think twice As he to her apology Anybody else would know her go But what a fool he No wise man has the power to reason away What to be Is always than nothing Than nothing at all a fool he No wise man has the power To reason away What to be Is always than nothing Than nothing at all
2444,1979,of Swing You get a shiver in the dark in the but meantime South of the you stop and you hold everything A band is time You feel when you hear the music ring now you step inside But you don't see too many in out of the rain to hear the Jazz go down Competition in other but the they that sound Way on down south Way on down town Check out guitar He all the rhythm He doesn't want to make it cry or sing and an old guitar is all he can afford When he up under the to play his thing And Harry doesn't mind if he doesn't make the scene got a daytime He can play the Honky Tonk like anything it up for night With the With the of Swing Yeah And a crowd of young They're around in the Drunk and in their best brown And their platform They don't give a damn About any trumpet band It ain't what they call Rock and Roll And the the they play And then the he right up to the And at just as the time bell now time to go Then he it fast with one more thing are the We are the of
2446,1979,Shake Your Groove Thing nothing more that like to do Than take the floor and dance with you Keep keep Shake shake it Shake shake it Shake your groove thing Shake your groove thing yeah Show how we do it now Shake your groove thing Shake your groove thing yeah Show how we do it now Show how we do it now show the world we can dance Bad enough to strut our stuff The music us a chance We do more out on the floor loose Or heart to heart We put in motion Every single part Funky Wall to wall us a Shake your groove thing Shake your groove thing yeah Show em how we do it now Shake your groove thing Shake your groove thing yeah Show em how we do it now We got the rhythm tonight All the rest know the best Our crash in the light We keep Shake it high or shake it low We take our Where they go Feel that beat Never stop hold me tight Spin me like a top Shake your groove thing Shake your groove thing yeah Show em how we do it now Shake your groove thing Shake your groove thing yeah Show em how we do it now nothing more that like to do Than take the floor and dance with you Keep keep Shake shake it Shake shake it loose Or heart to heart We put in motion Every single part Funky Wall to wall We're us a Shake your groove thing Shake your groove thing yeah Show how we do it now Shake your groove thing Shake your groove thing yeah Show how we do it now Show em how we do it now Yeah Shake it Show how we do it yeah Shake shake
2447,1979,Think sugar She alone for so nervous all the His are her heart is Don't you just know what they're If you want my body and you think sexy Come on let me know If you need just reach out and touch me Come on honey tell me so Tell me baby shy for an answer Come on spend the night together Now hold on a minute before we go much further Give me a dime so I can phone my mother They catch a cab to his high rise At last he can tell her what his heart meant If you want my body and you think sexy Come on tell me so If you need just reach out and touch me Come on let me oh His like a drum at last got this girl home now we are all oh They wake at dawn all the are Two total but that ain't what they're misty and They got each neither He sorry but out of milk and coffee Never mind sugar we can watch the If you want my body and you think sexy Come on let me know If you need just reach out and touch me Come on tell me so If you need just reach out and touch me Come on let me know If you need me Just let me know Just reach out and touch me If you want me Just reach out and touch me Come on let me know If you need just reach out and touch me Come on let me know If if if you need me Just come on and tell me
2448,1979,What You Do for Love I guess you wonder where been I to find a love within I came back to let you know Got a thing for you and I can't let go My wonder what is wrong with me in a daze from your you see I came back to let you know Got a thing for you and I can't let go Some people go around the world for love But they may never find what they dream of What you won't do for love You've but you don't give up In my only you Make me do for love what I would not do My wonder what is wrong with me in a daze from your you see I came back to let you know Got a thing for you and I can't let go And though I only want the true I can't believe the I do for you What you won't do for love You've but you won't give up In my only you Make me do for love what I would not do Make me do for love what I would not do Make me do for love what I would not do Make me do for love what I would not do
2449,1979,Fire in your car You turn on the radio You're me close I just say no I say I don't like it But you know a liar Cause when we fire Late at night You're me home You say you want to stay I say I be alone I say I don't love you But you know a liar Cause when we fire You had a hold on me right from the start A grip so tight I couldn't tear it apart My all like a fool your they burn But my heart and and Baby you can bet A love they couldn't deny My say split But my they lie Cause when we fire fire Hot like fire Burn me up with fire I like what you're fire me with fire me with fire Take me home with now With like fire like
2450,1979,Freak freak out chic Freak out freak out chic Freak out Have you heard about the new dance craze Listen to sure you'll be Big fun to be had by everyone up to it can be done Young and old are told Just one and you too will be sold they're it night and day Allow we'll show you the way freak out chic Freak out freak out chic Freak out All that pressure got you down Has your head all around Feel the check the rhyme Come on along and have a real good time Like the of at the Now we oh what a joy Just come on to the And find a spot out on the floor freak out chic Freak out Now freak I said freak Now freak All that pressure got you down Has your head all around Feel the check the ride Come on along and have a real good time Like the of at the Now we oh what a joy Just come on to the And find a spot out on the floor freak out chic Freak out freak out chic Freak
