,decade,text
740,2007,Show Me What You Got This is a state of What you want me to back Show me what you Show me what you pretty lady Show me what you Show me what you baby up and and And and Give the some I already gave the summer some the is the just with like Opus One no two alike like a snowflake show me what you got babe is engine but so of now she in the zone I ain't bout the in the zone like the or no We all the same I am the Mike of you might want to fall back from what you write is not important So it him to go for the For being brave they may applaud him But I will assure them just ignore them Truth or listen and learn I got a I just took off the your turn Show me what you Show me what you pretty lady Show me what you Show me what you baby up and and And and Show me what you Show me what you pretty lady Show me what you Show me what you baby up and and And and gold of that Ace of Spade Why even fool with these other they all stingy All these know how to say is some some brain your your name But if I get one night baby I swear make you tell these other got you here take you take long take the cork you can take take you take my time Take your you take off mine show me what you got in the to told you I was hot Tell these other a wrap Get the out the throne you the got less than two to get thing together Good luck Show me what you Show me what you pretty lady Show me what you Show me what you baby up and and And and Show me what you Show me what you pretty lady Show me what you Show me what you baby up and and And and and the most incredible huh huh back Blaze Dynasty die
741,2007,Show We in the we ride slow We that the don't do The we smile back All my in the rainbow yeah Show at the spot The ride with the open top make our go nod Hair in the we Put in the make that engine purr Three in the one in the passenger Slow we look that fly All the taste our candy ride We in the we ride slow We that the don't do The we smile back All my in the rainbow yeah Bet you ain't never seen this clean we do it how we keep it make sure that bass when you see us we call it show We show we show We show we show how we keep it make sure that bass when you see us we call it show We on plus two Mink bucket neon blue coordinate with them we but we ride like big do Black with a white stripe in the mirror at my Bad Boy Show till they lose they breath Turn the wheel to the turn the wheel to the left We in the we ride slow We that the don't do The we smile back All my in the rainbow yeah Bet you ain't never seen this clean we do it how we keep it make sure that bass when you see us we call it show We show we show We show we show how we keep it make sure that bass when you see us we call it show This is for my in the In the Baby my Say oh oh Break off proper like a real This is for my with the or a Say oh oh Break off proper like a real jingle them jingle them Put up real make see One time two Three four jingle them jingle them Put up real make see One time two Three four We in the we ride slow We that the don't do The we smile back All my in the rainbow yeah Bet you ain't never seen this clean we do it how we keep it make sure that bass when you see us we call it show We show we show We show we show how we keep it make sure that bass when you see us we call it show
742,2006,Chain Hang Low Do your chain hang Do it wobble to the Do it shine in the Is it is it Could you through it over your If it'd make Do your chain hang Is that is how low I let it hang Hop out the ride and let the dime smoke off the range Just by the you can tell the big kid do his You know the name Is that is how low I let it hang Hop out the ride and let the dime smoke off the range Just by the you can tell the big kid do his off the chain kid Chain so you would think the never it And funny you could never stop it A bunch of on my hand and I ain't even on the kid Show white hold it like my And the chain hang like the all blown up like a pimp So when the light hit the it off the tip My chain all it do is Half half like my And I don't even think we on the same so they couldn't lift it the crane came Do your chain hang Do it wobble to the Do it shine in the Is it is it Could you through it over your If it'd make Do your chain hang Do your chain hang Do it wobble to the Do it shine in the Is it is it Could you through it over your If it'd make Do your chain hang yeah so icy Charm so heavy that my neck don't like me Gone and not a kid throw my chain in the crowd like dang these is to me when just a button to me And not to mention my they the teeth So check out my swag white and blue like the flag And see I got that nice cream How money I spent on I call it my ice cream Give you a black eye of the They think I am a the way boy is I stay some you'll call it And my always around like a Is that is how low I let it hang Hop out the ride And let the dime smoke off the range Just by the chain You can tell the big kid do his You know the name Is that is how low I let it hang Hop out the ride And let the dime smoke off the range Just by the chain You can tell the big kid do his off the chain Do your chain hang Do it wobble to the Do it shine in the Is it is it Could you through it over your If it'd make Do your chain hang Do your chain hang Do it wobble to the Do it shine in the Is it is it Could you through it over your If it'd make Do your chain hang
743,2006,Get Up Yeah ow Giddy up Get get get up He my name is so and so can you tell me You look like you came to do one I on the left Then I had to take him to the right He was out of breath But he kept on all night You admit it But you just can't fight the inside You know it And I can see it in your You want me You smooth as a mother You're so By the way that you was me The way you look at I just can't help to keep it I can feel it in the When you do those to Don't let stop you ring the alarm The club is now So get up I on your radio Everybody turn it Spicy just like hot sauce you might burn it up You can do the pop lock don't stop the way you get Get make your body rock You admit it But you just can't fight the inside You know it I can see it in your You want me You smooth as a mother You're so By the way that you was me The way you look at I just can't help to keep it I can feel it in the When you do those to Don't let stop you ring the alarm The club is now So get up I love the way you with me Dance with me forever We can have a good follow me To the beat together You and one on one it down You can't walk away now We got to turn this place out the kid that stay big The one police to catch dirty In the club before eleven o'clock Like catch a dime her hair brown and She love the way my ride City say she fine and pretty And the country say she fine and My And the know soon as they see my jewelry If fresh to death is a crime I think time for me to see the jury You know stay on the grind A like me is hard to find I ain't about some dollar Ain't no need to call you fine I know you be that all the time you do your do your step And down The way you look at I just can't help to keep it I can feel it in the When you do those to Don't let stop you ring the alarm The club is now So get up The way you look at I just can't help to keep it I can feel it in the When you do those to Don't let stop you ring the alarm The club is now So get up I got to have baby I feel it I got to have baby I got to have baby I feel it I got to have
744,2006,Bridge The When I come to the step aside Part the don't be me in the line you know I shine and me love you long time All my get down on the floor Back to drop it down real low such a but like a ho you know I don't give a so here we go How come every time you come around My Bridge go Like go down Like be down like How come every time you come around My Bridge go Like go down Like be down like Now as the start and my speech start Everybody start real good Grey Goose got your girl loose Now that I didn't wear these like every time I get up on the put my business in the And get up out my face Before I turn around and spray your ass with mace My make you have a taste You got I got the bass How come every time you come around My Bridge go Like go down Like be down like How come every time you come around My Bridge go Like go down Like be down like do Me like a bullet you know they long my support do Me like a bullet you know they long my Another and When I come to the step aside Part the don't be me in the line you know I shine and me love you long time All my get down on the floor Back to drop it down real low such a but like a ho you know I don't give a so here we go How come every time you come around My Bridge go Like go down Like be down like How come every time you come around My Bridge go Like go down Like be down like all over the world you
745,2006,What it baby you good I see you play wit a from the hood Come at you got it like that Big Snoop with the lead Pussycat I show you how it go I throw down Me and you treat it like a showdown You look at me and I look at you for your want me to you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen nothing ain't the type I fall for I like when the Don't leave me for more a sexy Who just how to get what I What I do is spring this on Back up all of the that I told You been all the right all night long But I can't seem to get you over here to help take this off can't you see How these are on me And the heat from this about to I don't think you know you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen nothing You say you're a big but I can't agree the love you said you had ain't been put on me I wonder if just too much for you Wonder if my kiss don't make you just Wonder what I got next for you What you Take the chance to that this could be I can see just like most that your game don't please can't you see How these are on me And the heat from this about to I don't think you know you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen nothing Now you can get what you but I need what I need Now let me tell you I proceed show you where to put it at on I thought I saw a pussycat Now roll with the big all six of on me Now tell me how it you Loosen up my babe Loosen up my babe won't you loosen up my Loosen up my babe Come on loosen up my babe Loosen up my babe won't you loosen up my Loosen up my babe you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen nothing you to loosen up my babe But you keep what you do to me But I ain't seen
746,2006,Over My Head I never knew I never knew that everything was through That everyone I knew was on a queue To turn and run when all I was the truth But how be down to nothing more than apathy rather run the other way than stay and see The smoke and still when it And everyone in Over my head Over my head With eight left in on your on your mind I wish you were a I could Just say that we agree and then never change Soften a bit until we all just get along But You find another friend and you As you lose the argument in a cable car above as the canyon between And everyone in Over my head Over my head With eight left in on your mind on your mind Everyone in Over my head Over my head With eight left in on your mind on And become a part of your past the part that don't last you and Without a we lose sight of the ground In the throw around Never thought that you to bring it down I won't let it go down we torch it ourselves And everyone in Over my head Over my head With eight left in on your mind on your mind Everyone on your mind Everyone in Over my head in over my over Everyone in Over my head Over my head With eight left in on your mind on your
747,2006,Crazy I when I I when I lost my mind There was something so pleasant about that place Even your had an in so much space And when you're out there without care I was out of touch But it wasn't because I didn't know enough I just knew too much that make me that make me that make me And I hope that you are the time of your life But think my only advice Come on who do you Who do who do who do you think you bless your soul You think you're in I think you're crazy I think you're crazy I think you're crazy Just like me My heroes had the heart to lose their out on the limb And all I is I be like them since I was little since I was it like fun And no come And I can die when done But maybe crazy Maybe you're crazy Maybe we're crazy
748,2006,I Write Not imagine As the in a church corridor And I can't help but to hear I can't help but to hear an of a beautiful What a beautiful a bridesmaid to a but what a what a shame The poor bride is a I in with you people heard of the much to face these of With a sense of poise and I you people heard of the much to face these of With a sense of in fact look at it this way I our marriage is this for a so pour the champagne in fact look at it this way I our marriage is this for a so pour the champagne Pour the champagne I in with you people heard of the much to face these of With a sense of poise and I you people heard of the much to face these of With a sense of Poise and Again I you people heard of the much to face these of With a sense of poise and I you people heard of the much to face these of With a sense of Poise and Again
749,2006,Sexy Love My sexy love So sexy She the on the back of my neck stand up Just one touch And I erupt like a volcano and cover her with my love Baby you make me say And I just can't think Than to hear you sing When we do our thing Baby you make me say Sexy love the you do Keep me sprung Keep me back to you I love love to you Baby you know you're my so to her the drug Just enough Still too much say that And sprung all of the above I can't help she me say And I just can't think Than to hear you sing When we do our thing Baby you make me say Sexy love the you do Keep me sprung Keep me back to you I love love to you Baby you know you're my baby what we do It the sun come up Keep on it goes back down And I don't know what do If I would lose your touch why always you around My sexy love Sexy love the you do Keep me keep me back to you I love love to you Baby girl you know you're my Sexy love the you do Keep me sprung Keep me back to you I love love to you Baby you know you're my She the on the back of my neck stand up Just one
750,2006,Me Back Every time I try to leave something me back me I need you in my life Every time I try to something me that Everything be all right Every time I try to leave something me back me I need you in my life It was meant to you were meant for me So that we make it work It was all good at at the and if club She was right wit me bottle that life She just didn't my lifestyle and that ain't life All of the jewelry in the But I can't help it if be all the Guess baby and that come wit it good on you run wit it Even on the road I made time for me and her to grow They tell me don't trust the woman in this industry she not any more like a sacred friend to me when town always think of Might wit some no one come above oh I thought I was guess you ain't And now here crazy like Every time I try to leave something me back me I need you in my life Every time I try to something me that Everything be all right Every time I try to leave something me back me I need you in my life It was meant to you were meant for me So that we make it work in the house wit hard my head hurt Instead of can I have wit some She bout this phone she found Ain't time to put my she straight up Before we end up me leave and this I don't need Now wit the and She my but I need some time for yeah I go but give her some and the next day I might call What should I ask Should I stand or let this I never my but it Either love it or give it up I thought I was guess you ain't And now here crazy like Every time I try to leave something me back me I need you in my life Every time I try to something me that Everything be all right Every time I try to leave something me back me I need you in my life It was meant to you were meant for me So that we make it work To all the know you feel you had a woman Good let the bad and you ain't see it the best to make her happy but it wasn't enough told me in the road get rough And I ain't the one to have my head out As bad as it I move to the next route I thought I was a guess she ain't And now she crazy like Every time I try to leave something me back me I need you in my life Every time I try to something me that Everything be all right Every time I try to leave something me back me I need you in my life It was meant to you were meant for me So that we make it work Say we make it
751,2006,Promiscuous Am I you Didn't think so How you young That that you me crazy You're have a to choke I was at a loss for first time that we spoke You for a girl that'll treat you How you for her in the daytime with the You might be the type if I play my right find out by the end of the night You expect me to just let you hit But will you still respect me if you get All I can do is one chance the I don't see no ring on your hand be the first to admit it curious about you seem so innocent You get in my get lost in of walk for a minute Promiscuous wherever you are all and you that I want Promiscuous you already know That all what you Promiscuous you're me You know what I and I got what you need Promiscuous get to the point we're on a you are some are blue Chivalry is but you're still cute I can't keep my mind off you Where you Do you mind if I come out of this come with me to my planet Get you on my do you think that you can handle They call me last name Crown lay down a big I can handle myself But if I get need your help Pay attention to I don't talk for my health I want you on my team So everybody else we can keep it on the low Let your guard ain't nobody know If you with I know a place we can go What kind of girl do you take me Promiscuous wherever you are all and you that I want Promiscuous you already know That all what you Promiscuous you're me You know what I and I got what you need Promiscuous get to the point we're on a you Don't be don't get mean Don't get don't be mean don't be don't get mean Don't get don't be mean I don't mean no harm I can see you with my on I can see you with on on me before you bring that on Bring that You know what I mean a you shouldn't say those only to get inside of your brain To see if you can work me the way you say I got something that you like is that the truth or are you Is your game like Promiscuous wherever you are all and you that I want Promiscuous name But you're me crazy the way you're me wait Promiscuous you're me You know what I and I got what you need Promiscuous we're one in the same So we don't play no
752,2006,Give It Up to Me Get out my head and into the girl dun know out the fantasy Hey baby girl and you a the mi go so then From look mi me see see you want me When you give it up to me Because body you're me want it When give it up to me if a no then it must be tomorrow When you fulfill my fantasy Because know I give straight like a arrow When give it up to me So back it up so pack it yeah I be the man have it up And mack it up and rock it eh So what is yeah you know you got the mi heart a develop And a swell a double up yeah So the yeah And rope in different for and yeah So rev it Gal try your when you stir it up you know me measure yeah From look mi me see see you want me When you give it up to me Because body you're me want it When give it up to me if a no then it must be tomorrow When you fulfill my fantasy Because know I give straight like a arrow When give it up to me Hey pretty say me love see you walk Yah no but just listen when me a talk This one yeah from me woman you got me caught You me and no left me the dark the first where you belong So just let me flip the switch woman I can turn it on and the passion from dusk till dawn Tell me if you want it my girl As a woman on my I got it on And what seeing and I don't be alone you got me in a your illusion me sway We go back and forth and and and nothing turn away Baby could it be wonderful like To say only in the way you twist you got me in a your illusion me sway caught up in now to oh no From look mi eye gal me see you want me When you give it up to me Because body you're me want it When give it up to me if a no then it must be tomorrow When you fulfill my fantasy Because know I give straight like a arrow When give it up to me boom boom boom boom boom boom boom boom So why can't you we ought to be don't front on me I just be so don't have no fear And see you bring your body right over here Because you should share girl care it And give you love so clear It make you shine and once you are mine We be it until the end of time From look mi eye gal me see see want me When you give it up to me Because body you're me want it When give it up to me Well if a no today girl then it must be tomorrow When you fulfill my fantasy Because know I give straight like a arrow When give it up to me From look mi eye gal me see see want me When you give it up to me Because body you're me want it When give it up to me if a no then it must be tomorrow When you fulfill my fantasy Because know I give straight like a arrow When give it up to me
753,2006,No Other Man Yeah I could feel it from the start Couldn't stand to be apart you caught my eye me deep yeah I don't know what you did but you had it And been since I told my my brother My sister and my Told the my Both past and tense That every time I see everything sense Ain't no other man can stand up next to you Ain't no other man on the planet what you do You're the kind of a girl in a blue moon You got soul you got class you got you're Ain't no other true Ain't no other man but you Never thought be you came and my life What was cloudy now is yeah You're the light that I need here You got what I want and I want it So keep on it up So tell your mother your brother Your sister and your Tell the your not be tense I want everyone to know that you are mine and no one Whoa oh Ain't no other man can stand up next to you Ain't no other man on the planet what you do You're the kind of guy a girl in a blue moon You got soul you got class You got style you're Ain't no other man true Ain't no other man but you Ain't no ain't no other Ain't no ain't no other Ain't no I need no other Ain't no other man but oh You are there when a mess You me down from every ledge Give me you're the best You're the only one every Ain't no other man can stand up next to you Ain't no other man on the planet what you do You're the kind of guy a girl in a blue moon You got soul you got class You got style you're Ain't no other man true Ain't no other man but you And now so ain't no other man but you Ain't no other man can stand up next to you Ain't no other man on the planet what you do You're the kind of guy a girl in a blue moon You got soul you got class You got you're Ain't no other man true Ain't no other man but
754,2006,Me U You've been so here to answer your call I know that I shouldn't have had you at all been so but been What I do with you I know them other they've been the way I do what I do They heard I was they see if true They know you're the one I give it to I can see you want me now me and you me and you been Think I make that move now tell me if you like it me and you been Think I make that move now tell me how you like it I was for you to tell me you were ready I know what to if only you would let me As long as you're cool with it treat you right Here is where you be I know them other they've been the way I do what I do They heard I was they see if true They know you're the one I give it to I can see you want me and now me and you me and you been Think I make that move now tell me if you like it me and you been Think I make that move now tell me how you like it love you all the way Get you right where you like I promise you'll like it Just and let me make that move But keep it between me and you me and you been Think I make that move now tell me if you like it me and you been Think I make that move now tell me how you like it me and you been Me and just me and you Think I make that move now just us two tell me if you like it just me and you now me and you been been for your been Think I make that move now make a move now tell me how you like it
755,2006,Lie up in here tonight No No No I never knew that she could dance like this She make a man speak llama Mi Oh when you talk like that You make a woman go mad So be wise and keep on the of my body No on tonight You know my don't lie And to feel right All the the tension Don't you This is Hey I can see your body And me crazy And I didn't have the idea Until I saw you That when you walk up on the dance nobody cannot ignore The way you move your girl And so the way you right and left it So you can keep on it I never knew that she could dance like this She make a man speak llama Mi Oh when you talk like that You make a woman go mad So be wise and keep on the of my body No on tonight You know my don't lie And to feel boy Come real slow Don't you They know on tonight My don't lie And to feel right All the the tension Don't you see This is Oh I can see your body Half half man I don't know what But you seem to have a plan My will and Have come to fail fail now what I but I you know a bit too hard to explain en la de en la de en la de en la de I never knew that she could dance like this She make a man speak llama Mi Oh when you talk like that You know you got me So be wise and keep on the of my body feel the Let me see you move like you come from en say En so every fantasy A refugee like me back with the from a third world country I go back like when for Humpty Humpty We leave the whole club jazzy Why the watch the and I ain't a no more do we snatch run the we own our own on tonight My don't lie And to feel boy Come real slow like this is you know on tonight My don't lie And to feel right The the tension like this is No No
756,2006,Life Is a Highway Woo yeah like a road that you travel on When one day here and the next day gone you you stand you turn your back to the wind a world every door Where won't haunt you Where the brave are free and soar Come ride with me to the distant shore We won't hesitate To break down the garden gate not much time left yeah Life is a highway I ride it all night long If you're my way I drive it all night long Through all these and all these in my blood and all around I love you now like I you then This is the road and these are the From to those The Pass to Knock me back up again You're in my not a man no load I can't hold The are this I know be there when the light in Just tell we're Life is a highway I ride it all night long If you're my way I drive it all night long A yeah Life is a highway I ride it all night long If you're my way I drive it all night long There was a between you and I A once But now we look it in the eye yeah There ain't no load that I can't hold The are this I know be there when the light in Tell we're Life is a highway I ride it all night long If you're my way I drive it all night long Life is a highway I ride it all night long If you're my way I drive it all night long Life is a highway I ride it all night long If you're my way I drive it all night long
757,2006,Down This a beat here we go again Bad boy You know I go by the name I introduce you to another out my right This go by the name of He in But for right what we do for We give a hit in my face damn near day Ask a million where Tell where they chop Get twenty spend a grand at the bar Jest bought a J's on my feet on that so get like me Cutlass with the bucket Beat in my bought it just for the Catch me in the hood at the store Pistol in my on the phone dough If your girl let her do her thing Just like her nice nice brain love so fly throw the I ride by I know you wonder why so cool Don't ask just do what you do Meet me in the down Meet me in the down Meet me in the down Anywhere you meet to go down Meet me in the down Meet me in the down Meet me in the down Anywhere you meet to go down Verse two do the damn thing on my full of When in the mall just pause I pop a few give me that on the wall Time to flip the make the block bump in the hood call me black Trump Dope boy magic seven a week one as on the beat I think they like I know when I walk through the door know my crew we Valet in the in the black time to recruit If you got a say it to my face We can knuckle up any any place Meet me in the down Meet me in the down Meet me in the down Anywhere meet to go down Meet me in the down Meet me in the down Meet me in the down Anywhere meet to go down Time to set it off let these know Have seen a Chevy with the butterfly I ride real slow no need to speed make sure you see the on my feet on my but they don't think I know I keep my clean I never touch dope Every time I see look in they Ask me how I know surprise Put it in the air rep where you stay Take a step blow the in they face is a let see the make it rain I ain't to share it Meet me in the down Meet me in the down Meet me in the down Anywhere meet to go down Meet me in the down Meet me in the down Meet me in the down Anywhere meet to go down again This a beat So So
758,2006,born in the state of was a and her was a hippie In she would swing a Price you pay when you break the panorama She never knew that there was anything more than poor What in the what your company take me Black sweet on a bank in the state of a rebel and a On her merry way what you down the barrel of a hot metal Just another way to survive rest in peace Simultaneous show your teeth my your yeah a baby and a seen her when it got a little With a name like Day was come when I was mourn A little she was another breath I love my baby to death rest in peace Simultaneous show your teeth my your yeah Who knew the other side of Who knew what to Too true to say goodbye to you Too true to say Push the One for the now and eleven for the later Never made it up to North man was for the quota Down in the she was the best for last It only when I laugh Gone too fast rest in peace Simultaneous show your teeth my your yeah rest in peace Simultaneous show your teeth my your yeah
760,2006,Bad Day Where is the moment we the You kick up the and the magic is lost They tell me your blue fade to They tell me your gone away And I don't need no on You stand in the line just to hit a new low You're a smile with the coffee to go You tell me your been way off line You're to every time And I don't need no on Because you had a bad day You're one down You sing a sad song just to turn it around You say you don't know You tell don't lie You work at a smile and you go for a ride You had a bad day The camera don't lie You're back down and you don't mind You had a bad day You had a bad day Will you need a blue sky The point is they laugh at what you say And I don't need no on You had a bad day You're one down You sing a sad song just to turn it around You say you don't know You tell don't lie You work at a smile and you go for a ride You had a bad day The camera don't lie You're back down and you don't mind You had a bad day the system goes on the blink And the whole thing out wrong You might not make it back and you know That you could be that strong And not wrong So where is the passion when you need it the you and I You kick up the and the magic is lost you had a bad day You're one down You sing a sad song just to turn it around You say you don't know You tell me don't lie You work at a smile and you go for a ride You had a bad day You've seen what you're like And how it One more time You had a bad day You had a bad day yeah Had a bad day Had a bad day Had a bad day
761,2006,Story of my for the right But it me Sorrow in my soul it that wrong my company more than a man and this is more than love The reason that the sky is blue The are in because gone again And to I just can't be true And I know that he And it him inside To know that I am happy with some other guy I can see him dying I don't do this I don't be the reason why Every time I walk out the door I see him die a little more inside I don't hurt him I don't take away his life I don't be a I feel it in the air as my hair for another date A kiss upon my cheek as he if be out late I say I won't be just with the A lie I didn't have to tell Because we both know where about to go And we know it very well I know that he And it him inside To know that I am happy with some other guy I can see him dying I don't do this I don't be the reason why Every time I walk out the door I see him die a little more inside I don't hurt him I don't take away his life I don't be a Our his trust I might as well take a gun and put it to his head Get it over with I don't do this And I don't do this I don't be the reason why And every time I walk out the door I see him die a little more inside And I don't hurt him I don't take away his life I don't be a A no
762,2006,I am can't read my mind just the in my hand at the blank page before you Open up the dirty window Let the sun illuminate the that you cannot find for something in the So close you can almost taste it your Feel the rain on your skin No one else can feel it for you Only you can let it in No one no one else Can speak the on your Drench yourself in Live your life with wide open Today is where your book The rest is still yeah oh I break tradition my are the yeah We've been to not make But I can't live that oh at the blank page before you Open up the dirty window Let the sun illuminate the that you cannot find for something in the So close you can almost taste it your Feel the rain on your skin No one else can feel it for you Only you can let it in No one no one else Can speak the on your Drench yourself in Live your life with wide open Today is where your book Feel the rain on your skin No one else can feel it for you Only you can let it in No one no one else Can speak the on your Drench yourself in Live your life with wide open Today is where your book The rest is still at the blank page before you Open up the dirty window Let the sun illuminate the that you cannot find for something in the So close you can almost taste it your Feel the rain on your skin No one else can feel it for you Only you can let it in No one no one else Can speak the on your Drench yourself in Live your life with wide open Today is where your book Feel the rain on your skin No one else can feel it for you Only you can let it in No one no one else Can speak the on your Drench yourself in Live your life with wide open Today is where your book The rest is still The rest is still The rest is still
763,2006,oh oh oh oh obsessive when just one thought of you up And just one thought ain't close enough You got me the issue every moment you know I miss you the question and you're of course the answer Just hold me your tiny You make me never But I can't control got me out for help someone help me not healthy for me to feel this are this hard I can't take it don't feel right someone help me not healthy for me to feel this are this hard You got me and can't sleep at night This someone come and rescue me you on my got me it you got me for the rest of me Love is but it This someone come and rescue me you on my got me it you got me for the rest of me Got the best of so now it Just your and I second guess my a you stole my vanity My up in and when I see it so hot My common sense is out the can't seem to find the lock Take on me you know inside you feel it right Take me I could just die up in your tonight I melt with you got me head over you keep me the way you make me feel someone help me not healthy for me to feel this are this hard You got me and can't sleep at night This someone come and rescue me you on my got me it you got me for the rest of me Love is but it This someone come and rescue me you on my got me it you got me for the rest of me Got the best of so now it you know you got me open And your enough with I you got me open I don't know what to true crazy over someone help me not healthy for me to feel this are this hard You got me and can't sleep at night This someone come and rescue me you on my got me it you got me for the rest of me Love is but it This someone come and rescue me you on my got me it you got me for the rest of me Got the best of so now it oh oh oh
764,2006,You Go Where'd you I miss you so like been forever that you've been gone She I feel like Some I quit and just be normal for a I don't why you have to always be gone I get but the always feel so long And I find myself to stay by the phone your voice always me to not feel so alone But I feel like an my day around the call But when I pick I don't have much to say I want you to know a little up That stuck here at you that had it with you and your career Me and the rest of the family you Where'd you I miss you so like been forever that you've been gone Where'd you I miss you so like been forever that you've been gone Please come back home Come back you the place where you to live to up and to have a little party every with candy by the pile But you only stop by every once in a while I find myself just my time With anything to keep the thought of you from my mind and to keep it that way You can call me if you find that you have something to say And tell I want you to know a little up That stuck here at you that had it with you and your career Me and the rest of the family you Where'd you I miss you so like been forever that you've been gone Where'd you I miss you so like been forever that you've been gone Please come back home I want you to know a little up That stuck here no of and and these For why you're not and so It one thing has been true all along You don't know what you got gone I guess had it with you and your career When you come I won't be here and you can sing it Where'd you I miss you so like been forever that you've been gone Where'd you I miss you so like been forever that you've been gone Please come back home Please come back home Please come back home Please come back home Please come back home When you made me that initial batch of I was the right there
765,2006,Left of Me Watch my life pass me by In the rear view mirror frozen in are I don't waste another day Stuck in the shadow of my Yeah I want and I feel you my skin Like a like a To find a place never been Now and half the man I thought I would be But you can have left of me been dying inside Little by little No where to but out of my mind In from myself until You gave me a reason for still And I want and I feel you my skin Like a like a To find a place never been Now and half the man I thought I would be But you can have left of me Give me something to believe in Tell me not all in my head Take left Of this man Make me once again I want and I feel you my skin A like a To find a place never been Now and half the man I thought I would be You can have all left Yeah yeah yeah left of me been dying inside you see out my Out my mind just in all the time Will you take Will you take Will you take left of Just in in my mind Will you take Will you take Will you take left of Take left of
766,2006,Temperature mi give it mi give it to mi give it to all Five million and forty naughty Baby all my All my Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the Make I see floor From you don't want no From you don't want no man can't turn you on make I see your hand up on Can't tan it eat no yam No steam nor no green banana But down in We give it to you hot like a sauna Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the and got your chest out But you no impress out And if out a test out I got the remedy make out Mi flaunt become a God bless out And if you want you confess out I no we set speed test the mattress out Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the don't say me crazy now This strange love it a no and show Time we make baby now So like you a don't play me now I no not My is the way to go My is the way to go Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the When you roll with a like me With a like there is no other No need to talk it right here Just park it right keep it From me love how you fit your blouse And you fat your and mi Everything baby girl Can't you hear when me Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the Make I see floor From you don't want no From you don't want no man can't turn you on make I see your hand up on Can't tan it eat no yam No steam nor no green banana But down in We give it to you hot like a sauna Well the way the time I be you warm I got the right temperature shelter you from the storm Oh I got the right to turn you on And I be the you can be the
767,2006,Do I Make You Proud never been The one to raise my hand That was not me And now who I am Because of you I am tall My heart is full Of gratitude You were the one The one to guide me through Now I can see And I believe only just beginning This is what we dream about But the only question with me now Is do I make you proud than been now Never been afraid of out But do I make you I guess To question is to grow That you still have faith Is all I need to know to love Myself in spite of me And to Walk on the road that I believe This is what we dream about But the only question with me now Is do I make you proud than been now Never been afraid of out But do I make you Everybody to rise up Everybody to be To be This is what we dream about But the only question with me now Is do I make do I make you proud This is what we dream about But the only question with me now Is do I make you proud than been now Never been afraid of out But do I make you This is what we dream about But the only question with me now Is do I make you proud than been now Never been afraid of out Do I make you But do I make you This is what we dream about But the only question with me now Is do I make do I make you
768,2006,Beautiful My life is brilliant My life is my love is pure I saw an of that sure She at me on the She was with another man But I won't lose no sleep on that got a plan You're you're beautiful You're true I saw your in a place And I don't know what to do never be with you she caught my as I on by She could see from my face that I high And I don't think that see her again But we a moment that will last the end You're you're beautiful You're true I saw your in a place And I don't know what to do never be with you You're you're beautiful You're true There must be an with a smile on her face When she thought up that I should be with you But time to face the truth I will never be with
769,2006,What You Know What you know about What you know about What you know about don't you know I got by the three When I chirp back knapsack where all the work at What you know about What you know about What you know about I know all about that on the where the cheese Fresh off the jet to the where the G's at What you know about What you know about What you know about I know all about that See me in your know dog with a couple and a China doll And you know how we ball in shiny Walk in buy everything we saw You know about dog don't talk about dog And if you doubt dog you out dog off don't fight fast as You use your Know you don't like me Your bitch most She see me on them In front of every club I be on Gave every ho a hug don't show me you don't know don't you know I got by the three When I chirp back knapsack where all the work at What you know about What you know about What you know about I know all about that on the where the cheese Fresh off the jet to the where the G's at What you know about What you know about What you know about I know all about that Candy on the leather Fifty on a ring just to make my fist glow Young get low because I get dough So what I still will pull a What you for and run and get Got you all I thought you'd pull out a gun and hit four But a scary by very few Just keep it very cool or we will bury you all that You never carry not even he cube You got these people Who see me on the tube try the crew They'll see you on the don't you know I got by the three When I chirp back knapsack where all the work at What you know about What you know about What you know about I know all about that on the where the cheese Fresh off the jet to the Where the G's at What you know about What you know about What you know about I know all about that Fresh off the jet to the block with the top My I tell it make the block Your label got got you are not hot I got the top spot and it will not stop video or we'll bust it the stop Drag you out that Coupe And take it to the chop shop we not if it may pop off answer the question I get your block This what it I will in your hood If you a what you hid Somebody get he get sent for Say you squash it What you still Don't you know I got by the three When I chirp back knapsack where all the work at What you know about What you know about What you know about I know all about that on the where the cheese Fresh off the jet to the where the G's at What you know about What you know about What you know about I know all about
